1648997890000,57118.8726486791,225384.4706888981,329.3878,197.8105,Empty,0.0,39,3,0,0
1648997892000,57129.6768680431,225380.6709971939,329.5096,197.491,Empty,0.0,39,3,0,0
1648997894000,57139.3481708554,225377.3447727767,329.5502,197.8675,Empty,0.0,39,3,0,0
1648997896000,57147.662229681,225374.8732255239,329.3878,197.988,Empty,0.0,39,3,0,0
1648997898000,57155.6237109819,225372.7089753808,329.5096,198.0545,Empty,0.0,39,3,0,0
1648997900000,57160.931423538,225371.362362713,329.3472,198.247,Empty,0.0,39,3,0,0
1648997902000,57168.6207987318,225368.331000177,328.6976,196.748,Empty,0.0,39,3,0,0
1648997904000,57175.277573979,225366.0750752944,328.1698,196.7275,Empty,0.0,39,3,0,0
1648997906000,57181.7669941961,225364.0056942651,327.4796,196.7395,Empty,0.0,39,3,0,0
1648997908000,57187.859913521,225362.0573658786,326.8706,196.744,Empty,0.0,39,3,0,0
1648997910000,57193.3230850746,225360.2843143197,326.4646,196.893,Empty,0.0,39,3,0,0
1648997912000,57198.2168206007,225358.6880077627,326.221,196.9915,Empty,0.0,39,3,0,0
1648997914000,57204.1881866718,225356.7639606117,325.8556,197.388,Empty,0.0,39,3,0,0
1648997916000,57208.1766841244,225355.1619435421,325.3684,198.48,Empty,0.0,39,3,0,0
1648997918000,57214.4950401776,225353.0938668147,325.1654,197.239,Empty,0.0,39,3,0,0
1648997920000,57221.7635058828,225350.8964531168,325.4496,197.1945,Empty,0.0,39,3,0,0
1648997922000,57229.1944067162,225350.1244386857,325.4902,196.8125,Empty,0.0,39,3,0,0
1648997924000,57236.7298079576,225351.5878763215,324.5158,197.6525,Empty,0.0,39,3,0,0
1648997926000,57246.1558441092,225354.5405917236,324.1098,197.039,Empty,0.0,39,3,0,0
1648997928000,57253.8373515143,225356.4378220004,323.7444,197.898,Empty,0.0,39,3,0,0
1648997930000,57269.4271098109,225356.2567130832,323.2166,196.694,Empty,0.0,39,3,0,0
1648997932000,57281.033380676,225354.3011634271,323.379,196.998,Empty,0.0,39,3,0,0
1648997934000,57290.9806989416,225352.3160939291,323.5414,197.408,Empty,0.0,39,3,0,0
1648997936000,57298.1523904262,225349.7133511152,323.2978,197.7365,Empty,0.0,39,3,0,0
1648997938000,57302.4746277633,225345.1241764186,323.7038,198.551,Empty,0.0,39,3,0,0
1648997940000,57303.9852437505,225341.2616183512,323.988,199.8415,Empty,0.0,39,3,0,0
1648997942000,57304.1962773632,225338.9195161539,324.1504,196.542,Empty,0.0,39,3,0,0
1648997944000,57302.6029627951,225333.4509835774,324.2316,198.8185,Empty,0.0,39,3,0,0
1648997946000,57299.1586970238,225329.445895909,324.1504,196.382,Empty,0.0,39,3,0,0
1648997948000,57294.5889153029,225326.5788300534,324.1098,197.6925,Empty,0.0,39,3,0,0
1648997950000,57292.2931932579,225325.7549897007,324.2316,197.5685,Empty,0.0,39,3,0,0
1648997952000,57292.363743761,225325.7512629864,324.3534,196.571,Empty,0.0,39,3,0,0
1648997952000,57292.363743761,225325.7512629864,324.3534,196.571,Empty,0.0,39,3,0,0
1648997954000,57292.7644847735,225326.3873253696,324.3534,197.719,Queue At LU,0.0,39,3,0,0
1648997956000,57292.8701411511,225327.7078454869,324.4752,197.089,Queue At LU,0.0,39,3,0,0
1648997958000,57293.0380774102,225330.4404113538,324.6782,197.512,Queue At LU,0.0,39,3,0,0
1648997960000,57294.6094467897,225332.1451966382,324.597,197.8065,Queue At LU,0.0,39,3,0,0
1648997962000,57297.6344586227,225333.7056846404,324.4346,196.398,Queue At LU,0.0,39,3,0,0
1648997964000,57300.8746650355,225335.1516020724,324.6376,199.009,Queue At LU,0.0,39,3,0,0
1648997966000,57303.7195039181,225336.3918259116,324.597,197.932,Queue At LU,0.0,39,3,0,0
1648997968000,57307.2763413554,225337.9924992304,324.8406,196.772,Queue At LU,0.0,39,3,0,0
1648997970000,57312.1093632164,225340.5174184029,324.7188,197.4535,Queue At LU,0.0,39,3,0,0
1648997972000,57313.870233214,225342.2703811947,324.6376,197.645,Queue At LU,0.0,39,3,0,0
1648997974000,57316.7577216489,225343.1467542796,324.6782,197.74,Queue At LU,0.0,39,3,0,0
1648997976000,57318.7682935249,225343.4843858677,324.5564,196.794,Queue At LU,0.0,39,3,0,0
1648997978000,57319.6199174382,225343.5868279602,324.3534,198.563,Queue At LU,0.0,39,3,0,0
1648997980000,57318.8922735261,225343.3893784176,324.2722,199.981,Queue At LU,0.0,39,3,0,0
1648997982000,57315.563242556,225342.4804623217,324.4346,196.621,Queue At LU,0.0,39,3,0,0
1648997984000,57313.1428713768,225340.3029770119,324.394,198.0005,Queue At LU,0.0,39,3,0,0
1648997986000,57313.3100265825,225340.415970876,324.5158,196.902,Queue At LU,0.0,39,3,0,0
1648997988000,57313.1992840782,225340.1246325154,324.8812,196.6935,Queue At LU,0.0,39,3,0,0
1648997990000,57313.1518367412,225339.7476999396,325.3278,196.7085,Queue At LU,0.0,39,3,0,0
1648997992000,57313.169160118,225339.5357267206,325.7338,196.0,Queue At LU,0.0,39,3,0,0
1648997994000,57313.1472077014,225339.2955662713,326.018,196.027,Queue At LU,0.0,39,3,0,0
1648997996000,57313.1008630359,225339.1800701875,326.1804,196.486,Queue At LU,0.0,39,3,0,0
1648997998000,57312.9173327693,225338.957756567,326.3834,196.4865,Queue At LU,0.0,39,3,0,0
1648998000000,57312.7501775899,225338.8447626526,326.627,197.1605,Queue At LU,0.0,39,3,0,0
1648998002000,57312.7974544803,225338.9330512311,326.7082,197.303,Queue At LU,0.0,39,3,0,0
1648998004000,57314.0382937698,225339.4207547767,326.7082,197.3365,Queue At LU,0.0,39,3,0,0
1648998006000,57316.3654955437,225339.9131461873,326.4646,198.4085,Queue At LU,0.0,39,3,0,0
1648998008000,57317.5729933928,225340.7867049382,326.0992,199.705,Queue At LU,0.0,39,3,0,0
1648998010000,57319.0127744375,225342.2214184865,325.7744,196.899,Queue At LU,0.0,39,3,0,0
1648998012000,57319.214187449,225342.2154343166,325.6932,198.6915,Truck Loading,0.0,39,3,0,0
1648998014000,57319.2329863663,225342.2540145771,325.612,196.9115,Truck Loading,0.0,39,3,0,0
1648998016000,57319.1413996584,225342.2844590536,325.4902,196.0,Truck Loading,0.0,39,3,0,0
1648998018000,57319.0814605119,225342.2721064136,325.2872,196.5045,Truck Loading,0.0,39,3,0,0
1648998020000,57319.0016037846,225342.2538224275,325.0436,196.452,Truck Loading,0.0,39,3,0,0
1648998022000,57318.8927096979,225342.2021547348,324.8406,196.527,Truck Loading,0.0,39,3,0,0
1648998024000,57318.736538652,225342.0621984775,324.8812,196.529,Truck Loading,0.0,39,3,0,0
1648998026000,57318.6002851789,225341.9281736603,324.7188,196.5335,Truck Loading,0.0,39,3,0,0
1648998028000,57318.5111222283,225341.8878787718,324.5564,196.533,Truck Loading,0.0,39,3,0,0
1648998030000,57318.4122801472,225341.8364559757,324.3128,196.4655,Truck Loading,0.0,39,3,0,0
1648998032000,57318.2851464749,225341.729883477,324.0692,196.6105,Truck Loading,0.0,39,3,0,0
1648998034000,57318.2542446858,225341.7509146076,324.0692,196.4725,Truck Loading,0.0,39,3,0,0
1648998036000,57318.2335813489,225341.7667491841,324.0692,196.5405,Truck Loading,0.0,39,3,0,0
1648998038000,57318.2203598237,225341.8590095044,324.1504,196.5415,Truck Loading,0.0,39,3,0,0
1648998040000,57318.2356163303,225342.0009780267,324.1504,196.5395,Truck Loading,0.0,39,3,0,0
